episode:0 	| reward:-188.33 	| took:179.49s 	| avrege:-188.33)
episode:65 	| reward:-307.28 	| took:200.21s 	| avrege:-226.30)
episode:66 	| reward:-226.82 	| took:201.75s 	| avrege:-226.31)
episode:67 	| reward:-347.64 	| took:201.34s 	| avrege:-228.09)
episode:68 	| reward:-194.90 	| took:201.46s 	| avrege:-227.61)
episode:69 	| reward:-340.31 	| took:200.29s 	| avrege:-229.22)
episode:70 	| reward:-218.78 	| took:200.98s 	| avrege:-229.07)
episode:71 	| reward:-242.63 	| took:200.92s 	| avrege:-229.26)
episode:72 	| reward:-126.89 	| took:201.11s 	| avrege:-227.86)
episode:73 	| reward:-164.84 	| took:202.65s 	| avrege:-227.01)
episode:74 	| reward:-252.09 	| took:201.06s 	| avrege:-227.34)
episode:75 	| reward:-117.14 	| took:200.84s 	| avrege:-225.89)
episode:76 	| reward:-197.77 	| took:200.93s 	| avrege:-225.53)
episode:77 	| reward:-105.22 	| took:201.57s 	| avrege:-223.98)
episode:78 	| reward:-287.64 	| took:201.39s 	| avrege:-224.79)
episode:79 	| reward:-231.36 	| took:200.87s 	| avrege:-224.87)
episode:80 	| reward:-193.01 	| took:201.09s 	| avrege:-224.48)
episode:81 	| reward:-339.99 	| took:201.88s 	| avrege:-225.89)
episode:82 	| reward:-192.83 	| took:201.76s 	| avrege:-225.49)
episode:83 	| reward:-312.34 	| took:201.75s 	| avrege:-226.52)
episode:84 	| reward:-226.27 	| took:200.92s 	| avrege:-226.52)
episode:85 	| reward:-274.12 	| took:201.23s 	| avrege:-227.07)
episode:86 	| reward:-140.20 	| took:201.33s 	| avrege:-226.07)
episode:87 	| reward:-182.15 	| took:199.74s 	| avrege:-225.58)
episode:88 	| reward:-208.30 	| took:200.66s 	| avrege:-225.38)
episode:89 	| reward:-109.92 	| took:201.25s 	| avrege:-224.10)
episode:90 	| reward:-258.15 	| took:201.81s 	| avrege:-224.47)
episode:91 	| reward:-268.35 	| took:201.43s 	| avrege:-224.95)
episode:92 	| reward:-241.00 	| took:201.01s 	| avrege:-225.12)
episode:93 	| reward:-139.20 	| took:201.30s 	| avrege:-224.21)
episode:94 	| reward:-325.99 	| took:201.64s 	| avrege:-225.28)
episode:95 	| reward:-143.21 	| took:202.91s 	| avrege:-224.42)
episode:96 	| reward:-135.33 	| took:199.41s 	| avrege:-223.51)
episode:97 	| reward:-272.17 	| took:201.28s 	| avrege:-224.00)
episode:98 	| reward:-219.72 	| took:201.08s 	| avrege:-223.96)
episode:99 	| reward:-227.98 	| took:201.23s 	| avrege:-224.00)
episode:100 	| reward:-149.14 	| took:200.84s 	| avrege:-223.61)
episode:101 	| reward:-86.06 	| took:201.02s 	| avrege:-222.06)
episode:102 	| reward:-182.26 	| took:201.21s 	| avrege:-221.89)
episode:103 	| reward:-294.40 	| took:201.55s 	| avrege:-223.72)
episode:104 	| reward:-188.45 	| took:202.19s 	| avrege:-223.06)
episode:105 	| reward:-322.36 	| took:201.01s 	| avrege:-224.85)
episode:106 	| reward:-230.36 	| took:200.94s 	| avrege:-225.14)
episode:107 	| reward:-347.89 	| took:202.42s 	| avrege:-225.79)
episode:108 	| reward:-304.08 	| took:201.82s 	| avrege:-227.52)
episode:109 	| reward:-186.61 	| took:201.31s 	| avrege:-226.20)
episode:110 	| reward:-163.16 	| took:201.34s 	| avrege:-226.39)
episode:111 	| reward:-335.31 	| took:201.77s 	| avrege:-227.14)
episode:112 	| reward:-105.06 	| took:201.26s 	| avrege:-226.78)
episode:113 	| reward:-131.87 	| took:201.82s 	| avrege:-225.62)
episode:114 	| reward:-282.58 	| took:200.09s 	| avrege:-225.83)
episode:115 	| reward:-153.39 	| took:201.89s 	| avrege:-225.55)
episode:116 	| reward:-176.05 	| took:201.56s 	| avrege:-224.08)
episode:117 	| reward:-246.86 	| took:201.21s 	| avrege:-222.75)
episode:118 	| reward:-223.96 	| took:201.17s 	| avrege:-223.69)
episode:119 	| reward:-111.98 	| took:202.17s 	| avrege:-221.19)
episode:120 	| reward:-359.24 	| took:202.39s 	| avrege:-222.81)
episode:121 	| reward:-411.94 	| took:202.72s 	| avrege:-224.90)
episode:122 	| reward:-180.39 	| took:201.96s 	| avrege:-224.84)
episode:123 	| reward:-253.04 	| took:200.71s 	| avrege:-225.03)
episode:124 	| reward:-332.29 	| took:201.72s 	| avrege:-225.39)
episode:125 	| reward:-229.22 	| took:201.70s 	| avrege:-226.63)
episode:126 	| reward:-218.82 	| took:201.62s 	| avrege:-225.67)
episode:127 	| reward:-272.27 	| took:201.64s 	| avrege:-226.00)
episode:128 	| reward:-262.75 	| took:201.42s 	| avrege:-225.86)
episode:129 	| reward:-172.63 	| took:200.98s 	| avrege:-225.38)
episode:130 	| reward:-294.06 	| took:201.64s 	| avrege:-225.88)
episode:131 	| reward:-197.20 	| took:201.94s 	| avrege:-226.50)
episode:132 	| reward:-127.04 	| took:200.43s 	| avrege:-225.44)
episode:133 	| reward:-264.51 	| took:201.56s 	| avrege:-225.14)
episode:134 	| reward:-205.48 	| took:201.59s 	| avrege:-226.03)
episode:135 	| reward:-244.73 	| took:201.98s 	| avrege:-226.94)
episode:136 	| reward:-214.26 	| took:201.60s 	| avrege:-226.08)
episode:137 	| reward:-294.88 	| took:202.22s 	| avrege:-226.77)
episode:138 	| reward:-174.38 	| took:201.38s 	| avrege:-227.49)
episode:139 	| reward:-196.97 	| took:201.61s 	| avrege:-226.01)
episode:140 	| reward:-288.10 	| took:201.69s 	| avrege:-226.16)
episode:141 	| reward:-259.24 	| took:201.95s 	| avrege:-224.81)
episode:142 	| reward:-320.13 	| took:201.34s 	| avrege:-226.15)
episode:143 	| reward:-175.30 	| took:201.15s 	| avrege:-225.80)
episode:144 	| reward:-273.01 	| took:203.19s 	| avrege:-226.57)
episode:145 	| reward:-162.03 	| took:200.18s 	| avrege:-227.19)
episode:146 	| reward:-89.48 	| took:200.65s 	| avrege:-226.55)
episode:147 	| reward:-280.14 	| took:201.13s 	| avrege:-227.35)
episode:148 	| reward:-181.31 	| took:201.59s 	| avrege:-227.88)
episode:149 	| reward:-271.20 	| took:201.64s 	| avrege:-227.53)
episode:150 	| reward:-308.18 	| took:201.43s 	| avrege:-228.23)
episode:151 	| reward:-191.16 	| took:201.09s 	| avrege:-228.96)
episode:152 	| reward:-406.88 	| took:206.40s 	| avrege:-231.73)
episode:153 	| reward:-189.51 	| took:202.27s 	| avrege:-230.26)
episode:154 	| reward:-231.33 	| took:200.78s 	| avrege:-229.15)
episode:155 	| reward:-236.52 	| took:201.75s 	| avrege:-229.43)
episode:156 	| reward:-167.62 	| took:201.74s 	| avrege:-228.07)
episode:157 	| reward:-162.19 	| took:201.62s 	| avrege:-227.25)
episode:158 	| reward:-210.39 	| took:202.06s 	| avrege:-226.37)
episode:159 	| reward:-228.18 	| took:201.08s 	| avrege:-225.88)
episode:160 	| reward:-206.43 	| took:201.78s 	| avrege:-225.87)
episode:161 	| reward:-355.83 	| took:202.27s 	| avrege:-227.35)
episode:162 	| reward:-228.17 	| took:202.67s 	| avrege:-226.71)
episode:163 	| reward:-271.56 	| took:200.00s 	| avrege:-227.93)
episode:164 	| reward:-222.95 	| took:201.30s 	| avrege:-228.16)
episode:165 	| reward:-346.65 	| took:201.49s 	| avrege:-228.56)
episode:166 	| reward:-281.20 	| took:201.94s 	| avrege:-229.10)
