episode:0 	| reward:-180.37 	| took:117.48s 	| avrege:-180.37)
episode:122 	| reward:-151.24 	| took:132.23s 	| avrege:-138.76)
episode:123 	| reward:-167.09 	| took:134.22s 	| avrege:-138.79)
episode:124 	| reward:-162.27 	| took:133.69s 	| avrege:-138.12)
episode:125 	| reward:-74.52 	| took:132.97s 	| avrege:-137.39)
episode:126 	| reward:-119.16 	| took:132.33s 	| avrege:-136.61)
episode:127 	| reward:-85.77 	| took:133.46s 	| avrege:-135.55)
episode:128 	| reward:-152.62 	| took:132.92s 	| avrege:-134.90)
episode:129 	| reward:-166.08 	| took:139.19s 	| avrege:-135.80)
episode:130 	| reward:-196.38 	| took:135.78s 	| avrege:-136.24)
episode:131 	| reward:-243.45 	| took:134.61s 	| avrege:-136.92)
episode:132 	| reward:-54.58 	| took:132.03s 	| avrege:-135.38)
episode:133 	| reward:-158.55 	| took:131.70s 	| avrege:-136.01)
episode:134 	| reward:-152.18 	| took:131.61s 	| avrege:-136.38)
episode:135 	| reward:-93.94 	| took:133.49s 	| avrege:-135.83)
episode:136 	| reward:-110.65 	| took:129.03s 	| avrege:-135.42)
episode:137 	| reward:-82.92 	| took:126.40s 	| avrege:-135.01)
episode:138 	| reward:-74.81 	| took:126.06s 	| avrege:-133.16)
episode:139 	| reward:-302.46 	| took:127.34s 	| avrege:-135.66)
episode:140 	| reward:-198.20 	| took:125.90s 	| avrege:-135.25)
episode:141 	| reward:-59.32 	| took:126.57s 	| avrege:-134.80)
episode:142 	| reward:-205.14 	| took:125.97s 	| avrege:-135.71)
episode:143 	| reward:-63.27 	| took:125.48s 	| avrege:-134.04)
episode:144 	| reward:-143.36 	| took:125.42s 	| avrege:-134.10)
episode:145 	| reward:-115.67 	| took:124.83s 	| avrege:-134.08)
episode:146 	| reward:-79.14 	| took:125.71s 	| avrege:-134.32)
episode:147 	| reward:-201.34 	| took:125.65s 	| avrege:-135.15)
episode:148 	| reward:-105.98 	| took:126.14s 	| avrege:-135.75)
episode:149 	| reward:-143.46 	| took:125.98s 	| avrege:-136.08)
episode:150 	| reward:-146.66 	| took:126.31s 	| avrege:-136.66)
episode:151 	| reward:-178.75 	| took:126.83s 	| avrege:-137.48)
episode:152 	| reward:-145.05 	| took:125.68s 	| avrege:-137.66)
episode:153 	| reward:-94.34 	| took:125.30s 	| avrege:-137.19)
episode:154 	| reward:-142.43 	| took:125.87s 	| avrege:-137.44)
episode:155 	| reward:-120.82 	| took:125.72s 	| avrege:-137.16)
episode:156 	| reward:-92.47 	| took:125.75s 	| avrege:-137.10)
episode:157 	| reward:-132.77 	| took:126.41s 	| avrege:-135.82)
episode:158 	| reward:-88.97 	| took:125.67s 	| avrege:-135.58)
episode:159 	| reward:-154.92 	| took:125.69s 	| avrege:-136.30)
episode:160 	| reward:-73.54 	| took:126.72s 	| avrege:-135.94)
episode:161 	| reward:-142.04 	| took:125.70s 	| avrege:-135.66)
episode:162 	| reward:-104.97 	| took:126.32s 	| avrege:-135.30)
episode:163 	| reward:-92.93 	| took:126.05s 	| avrege:-134.87)
episode:164 	| reward:-67.22 	| took:126.88s 	| avrege:-134.00)
episode:165 	| reward:-171.87 	| took:147.92s 	| avrege:-133.15)
episode:166 	| reward:-176.32 	| took:141.85s 	| avrege:-134.08)
episode:167 	| reward:-157.27 	| took:124.27s 	| avrege:-134.09)
episode:168 	| reward:-116.31 	| took:127.72s 	| avrege:-134.51)
episode:169 	| reward:-117.22 	| took:125.06s 	| avrege:-134.15)
episode:170 	| reward:-48.39 	| took:122.89s 	| avrege:-133.67)
episode:171 	| reward:-140.23 	| took:123.78s 	| avrege:-132.30)
episode:172 	| reward:-138.36 	| took:124.75s 	| avrege:-132.57)
episode:173 	| reward:-99.00 	| took:124.06s 	| avrege:-132.65)
episode:174 	| reward:-100.22 	| took:124.30s 	| avrege:-132.92)
episode:175 	| reward:-230.85 	| took:125.24s 	| avrege:-134.17)
episode:176 	| reward:-98.37 	| took:124.31s 	| avrege:-133.32)
episode:177 	| reward:-137.60 	| took:124.73s 	| avrege:-133.64)
episode:178 	| reward:-205.24 	| took:124.10s 	| avrege:-134.13)
episode:179 	| reward:-171.26 	| took:124.21s 	| avrege:-135.56)
episode:180 	| reward:-178.28 	| took:123.82s 	| avrege:-136.00)
episode:181 	| reward:-89.63 	| took:122.86s 	| avrege:-135.74)
episode:182 	| reward:-126.61 	| took:123.61s 	| avrege:-135.69)
episode:183 	| reward:-67.61 	| took:123.39s 	| avrege:-134.98)
episode:184 	| reward:-201.15 	| took:123.54s 	| avrege:-135.92)
episode:185 	| reward:-170.73 	| took:123.43s 	| avrege:-135.68)
episode:186 	| reward:-126.36 	| took:123.28s 	| avrege:-135.49)
episode:187 	| reward:-195.86 	| took:124.05s 	| avrege:-136.94)
episode:188 	| reward:-196.35 	| took:123.40s 	| avrege:-138.00)
episode:189 	| reward:-151.50 	| took:127.54s 	| avrege:-137.97)
episode:190 	| reward:-88.29 	| took:123.75s 	| avrege:-137.73)
episode:191 	| reward:-92.77 	| took:124.24s 	| avrege:-136.29)
episode:192 	| reward:-159.84 	| took:124.71s 	| avrege:-136.27)
episode:193 	| reward:-116.13 	| took:124.35s 	| avrege:-135.82)
episode:194 	| reward:-142.71 	| took:124.53s 	| avrege:-135.90)
episode:195 	| reward:-112.04 	| took:134.04s 	| avrege:-134.46)
episode:196 	| reward:-164.97 	| took:122.25s 	| avrege:-133.94)
episode:197 	| reward:-174.14 	| took:124.16s 	| avrege:-134.46)
